Symbol,MeanLogReturn,StdLogReturn,MinLogReturn,MaxLogReturn
SHAVF,,,,
SHBBF,,,,
SHBI,-0.0015915731545335682,0.017128097045642766,-0.0486837911801282,0.027831799937676004
SHC,-0.0071583058830073185,0.022897598397324904,-0.05443945777953501,0.03975681017493536
SHCAF,0.0,0.0,0.0,0.0
SHCAY,-0.002811851916913052,0.025814786213912193,-0.03922074197310912,0.04706753644646394
SHCC,0.0,0.0,0.0,0.0
SHCMF,-0.057821697361210726,0.9392222088632968,-3.4011974156166245,2.0794415416798357
SHCO,-0.003063648989313284,0.020369394412177257,-0.040190842066144,0.0316529155472309
SHDG,0.0016382219955897025,0.004259976609517129,-0.003908235512596112,0.011090705810744266
SHE,0.002416416013867151,0.00574081068666901,-0.006533425573690713,0.013767061105263292
SHECF,-0.002505160050390747,0.028345179610350792,-0.048286929655547886,0.044174518337933746
SHECY,-0.0023921585266127032,0.019534207881072057,-0.04080123091244394,0.024147138675808186
SHEGF,0.0034334003758399677,0.014965845271000987,0.0,0.06523460714095938
SHEH,,,,
SHEKF,,,,
SHEL,-0.0016382834508321224,0.0123724590146014,-0.03249729985317245,0.016620028994729984
SHEN,-0.0014679580058025918,0.01836901413100347,-0.03301606138770382,0.027075206548814575
SHERF,-0.002339567691051673,0.030298116443354787,-0.08701136005649178,0.042559573926509976
SHEZF,0.0,0.0,0.0,0.0
SHFS,-0.013615504816318888,0.06182324723450707,-0.10146947539343557,0.10303221878975014
SHFSW,,,,
SHG,0.0007327021817049957,0.018200168420050507,-0.028094585929287555,0.03722337912537982
SHGDF,1.460819769243627e-18,0.060773839847017154,-0.18232151954105144,0.18232151954105147
SHGI,-0.04202672194283312,0.3314266758687204,-0.9650808350641338,0.7419373535991163
SHGKF,0.0,0.0,0.0,0.0
SHGKY,-0.009457549308306947,0.10938258775083301,-0.35105162481538266,0.16430308677023078
SHGLF,,,,
SHGP,0.0,0.0,0.0,0.0
SHGR,0.0,0.0,0.0,0.0
SHGXY,0.0,0.0,0.0,0.0
SHGY,0.0,0.0,0.0,0.0
SHHGF,,,,
SHHPF,0.0,0.0,0.0,0.0
SHICF,,,,
SHIEF,0.0,0.0,0.0,0.0
SHIFF,0.0,0.0,0.0,0.0
SHIHF,0.0,0.0,0.0,0.0
SHIM,-0.001967762945440793,0.030050072301686673,-0.07517523929677468,0.055525744690511254
SHIP,0.000552567065436495,0.04452550218816907,-0.09891017853178384,0.09726327447393554
SHJBF,0.0,0.0,0.0,0.0
SHJMF,,,,
SHKAF,,,,
SHKBF,0.0,0.0,0.0,0.0
SHKGF,,,,
SHKJF,,,,
SHKLF,0.0,0.0,0.0,0.0
SHKLY,0.000449473593405302,0.001959209971443801,0.0,0.008539998274700738
SHLAF,1.3159004217870731e-05,0.0062677903868895305,-0.018677988805379315,0.01892800988551886
SHLD,,,,
SHLLF,-0.0008997061388395175,0.05279352656142616,-0.18805219861761896,0.11493000335375901
SHLRF,0.0006776691768444706,0.011139518892356166,-0.03433813758089157,0.0237335843320943
SHLS,-0.00629460375468551,0.023418274425920177,-0.034811313679584,0.051027673846951956
SHLT,-0.007923304217403157,0.06436749498641194,-0.17106440674540366,0.07874142719489055
SHM,-0.00023178359941317038,0.00144953931852233,-0.002728456980077036,0.0023131249856504182
SHMAY,0.0,0.0,0.0,0.0
SHMCF,0.0,0.0,0.0,0.0
SHMD,,,,
SHMDF,-0.0034816308631277835,0.027627124097926507,-0.09821762814544613,0.05200478499031455
SHMDW,,,,
SHMIF,,,,
SHMN,0.00619910756530427,0.10004353848748179,-0.15415066134863528,0.2363887862337266
SHMP,0.0,0.06643030477284664,-0.0953101967374628,0.09531019673746272
SHMSF,0.0,0.0,0.0,0.0
SHMUF,-0.0015712108236071757,0.00684874919910099,-0.029853005648536338,0.0
SHMUY,0.0,0.0,0.0,0.0
SHMWF,0.0,0.0,0.0,0.0
SHMY,0.0,0.0,0.0,0.0
SHMZF,0.0,0.0,0.0,0.0
SHNAF,,,,
SHNUF,0.0,0.0,0.0,0.0
SHNWF,-0.004284591619846013,0.014347058192006133,-0.059943069106296085,0.0
SHNXY,0.0,0.0,0.0,0.0
SHNY,-0.002935036757741016,0.019192743242312054,-0.034997693899340654,0.027492502970053904
SHO,0.0005358172799265259,0.012141886647258083,-0.018886285194598437,0.020893472533577397
SHO.PRH,,,,
SHO.PRI,,,,
SHOC,0.0026230448640764577,0.016496702753964743,-0.02868575872182016,0.037588990681638776
SHOFF,0.0,0.0,0.0,0.0
SHOM,0.0,0.0,0.0,0.0
SHOO,0.0011567875564539255,0.012752473784622204,-0.03390154856595829,0.022633503493364484
SHOP,0.005735284509407075,0.020037010658519934,-0.03548272786550687,0.041793207151281424
SHOT,-0.0013241334269656374,0.11237863946613003,-0.2375642245493889,0.25935155836205653
SHOTW,,,,
SHPH,-0.009096991617456378,0.08477501993528104,-0.25241386211598665,0.15575450880261354
SHPHF,0.0,0.0,0.0,0.0
SHPHY,,,,
SHPMF,-0.0036312043315571084,0.05334909694743016,-0.13167778154380266,0.11338091436533897
SHPMY,-0.0021186977289112834,0.028916907225640446,-0.053470557422244706,0.07097837058428494
SHPNF,-0.040711802239215854,0.1774586317701548,-0.7735242425451012,0.0
SHPP,0.0006625796958837048,0.0061020590920360445,-0.010774222094398538,0.010565800663739792
SHPPF,0.0,0.0,0.0,0.0
SHPSQ,,,,
SHPWQ,-0.010426993701964201,0.046303324238664643,-0.10740421609603733,0.07540431916562301
SHRG,-0.021340267353947336,0.16407197936427156,-0.40546507972499934,0.4054650797249993
SHRT,0.0010077708033739573,0.0062893947237239334,-0.009925629817233885,0.01420936827491193
SHRY,0.0010040401278543054,0.007097985047354648,-0.015859390484899785,0.013585328827464164
SHSGF,,,,
SHTDF,-0.0026785031466648027,0.03640490651876133,-0.13675899815722128,0.040989304470255075
SHTDY,0.0011164531691761708,0.025209605544440412,-0.0640456366285232,0.042450093915532776
SHTGF,0.0,0.0,0.0,0.0
SHTLF,-0.003482040555155294,0.026320685920164656,-0.0654122574201695,0.04296610816443407
SHTPY,,,,
SHUFF,0.0,0.0,0.0,0.0
SHUNF,0.0,0.0,0.0,0.0
SHUS,-0.0005842191852887734,0.004198435215427494,-0.01047753324625018,0.006595296918282857
SHV,0.00020035523533207432,0.00017510165134379548,0.0,0.0006347739617099302
SHVLF,-0.004040611107308843,0.060715105333025356,-0.13869442342137087,0.18181013185744715
SHVTF,0.0,0.0,0.0,0.0
SHW,0.00046742710008123743,0.011980696089231331,-0.027059272107713975,0.020461710732113114
SHWDF,0.0,0.0,0.0,0.0
SHWDY,0.0,0.0,0.0,0.0
SHWGF,0.0,0.0,0.0,0.0
SHWGY,-0.018093237228707246,0.049181556541496835,-0.19434151157225146,0.024780005991454974
SHWK,,,,
SHWZ,0.030176104985832557,0.05844276268005881,-0.07796154348338225,0.14562022607667713
SHXWF,0.003673461366840544,0.011727302793416805,0.0,0.04706753644646394
SHY,0.00013471374441086317,0.0011340033815068116,-0.001948083297615798,0.002314893634966399
SHYD,-0.00021399849166802635,0.002990799354680808,-0.008560562686452442,0.004949418808466743
SHYF,-0.002276074631103156,0.025568800262988012,-0.056328868163721124,0.04156438408432675
SHYG,0.0004353368282740932,0.0023059192708514433,-0.0044859582597312955,0.004954661499194937
SHYL,0.00023264014554813043,0.0023457057245404324,-0.004691460020774726,0.004783982902256476
SHZHY,-0.006666764802639935,0.022630577545350212,-0.06096695338188224,0.03397581218365035
SHZNF,0.0,0.0,0.0,0.0
SHZNY,0.0,0.0,0.0,0.0
SIACF,,,,
SIARF,,,,
SIBN,-0.0014076855393275207,0.028858226726779294,-0.07322160933901588,0.049349648797475665
SICLQ,-0.0002500326756700926,0.006546666213059762,-0.018779876572462516,0.01877987657246247
SICNF,-0.014524859737714682,0.08807103892583613,-0.15473362100958032,0.26236426446749106
SICPQ,-0.008113190687417395,0.06672404786315883,-0.12604068343761524,0.1410785459751301
SICUF,0.0,0.0,0.0,0.0
SID,-0.0043708634471872464,0.024054510664147058,-0.06046519970577694,0.028330479834181008
SIDGQ,,,,
SIDU,-0.019086132072884215,0.2143927323292038,-0.5843443184509866,0.5128322771275696
SIEB,0.002778852930240109,0.03884367285517441,-0.05556986404230139,0.07913731065002345
SIEGY,0.00021831989449652307,0.014021779229351706,-0.03280072758133232,0.030751012213705894
SIELF,0.0,0.0,0.0,0.0
SIELY,-0.003146118340960246,0.013713611912665553,-0.05977624847824467,0.0
SIERF,-0.05227641164742545,0.22786759550206012,-0.9932518213010835,0.0
SIETY,0.0024728960797776385,0.012518210603176223,-0.029296376565752822,0.03676921833819933
SIEVF,0.002319318734341497,0.016682564870397616,-0.023468100071928143,0.06753515602441658
SIF,-0.009454200324954443,0.02961668102430217,-0.08191711511735492,0.03497976157411009
SIFI,0.00033581302121358223,0.002925002959769974,-0.005575775617975925,0.0064944611761096754
SIFY,-0.015237113307229403,0.037533244848311796,-0.11493000335375902,0.04035130344708299
SIG,-0.001530272481036483,0.020053877613313443,-0.04159622998556854,0.024909128163000737
SIGA,-0.008628155181868848,0.019597116648775583,-0.042111528517958546,0.024142238057200945
SIGCY,,,,
SIGGF,0.0,0.0,0.0,0.0
SIGI,0.0031632353429585773,0.00858325213473843,-0.01633880774161534,0.01437736910928892
SIGIP,0.0017853022090195826,0.005739938941056183,-0.005893041041589473,0.014331887954383784
SIGL,0.00959587047655141,0.07513707618105397,-0.09798039375122283,0.2411620487534891
SIGO,0.0,0.0,0.0,0.0
SIGRF,0.0,0.0,0.0,0.0
SIGY,0.012628984951658616,0.07572457893965677,-0.18232159653038366,0.15933198732354287
SIHBY,0.002933785762719559,0.012788075661692957,0.0,0.05574192949167162
SIHPF,,,,
SIHY,0.0004966959437499497,0.003266063197499765,-0.0055302806592300744,0.006167477619002512
SII,0.005039563065361631,0.02097228147165278,-0.026189996926358643,0.06565717419213578
SIIXF,,,,
SIJ,-0.0008722422024196372,0.014074853497588085,-0.025867142370541496,0.033180362873189935
SIKEF,,,,
SIL,-0.0038172625119596132,0.018362532785099337,-0.03856805260888999,0.026307137785322163
SILA,,,,
SILC,-0.0031997529235195236,0.024610486941062035,-0.052764537611341575,0.03654357634369382
SILDF,0.0,0.0,0.0,0.0
SILEF,-0.009176495703487313,0.038913740843580236,-0.09531015948455974,0.04879011804678982
SILJ,-0.005479759075843604,0.020538544326101364,-0.044879335979317495,0.03725810704565424
SILLF,0.0,0.0,0.0,0.0
SILO,0.000688003649733532,0.040287153307663956,-0.08961214922863271,0.0758188407046629
SILS,-0.014328468362526747,0.06629470990373797,-0.27224089888800823,0.06669138693011958
SILV,-0.007355893067906402,0.02759926925863476,-0.059982730729773545,0.03396216595613391
SILXF,0.007230351313727959,0.04033550381358945,-0.0444517908418116,0.13720107431523634
SILXY,0.005983843246807263,0.037880503433832736,-0.030058591299541346,0.1253801439657006
SIM,-0.0011098710196777342,0.009129919498393006,-0.03731169628863973,0.008230499136515444
SIMA,,,,
SIMAU,,,,
SIMAW,,,,
SIMC,0.0,0.0,0.0,0.0
SIMEF,0.0,0.0,0.0,0.0
SIMO,0.002498941421376617,0.017868841106189498,-0.0186315264609588,0.04971086223478046
SIMPQ,0.0,0.0,0.0,0.0
SIMS,-0.0022967105476751418,0.01306530696800551,-0.02650919239423348,0.01898732879530349
SIMTF,0.0,0.0,0.0,0.0
SINC,-0.018783651269199664,0.3460481233485794,-0.6632942306911566,0.6490994985963456
SING,-0.03875876670248225,0.1386817324459029,-0.19759794279311688,0.2770488375380404
SINGF,-0.0007495944595915545,0.021984649514944343,-0.04546233151201146,0.03962980804909484
SINGY,0.0009628012515806401,0.008762591867116271,-0.017589700990864005,0.011357856461455455
SINT,-0.026254694663148438,0.054137951850885054,-0.14621658020108255,0.046212830267640864
SINX,0.0,0.0,0.0,0.0
SIO,0.0001712591855562624,0.0024115268792756907,-0.0035678987790386317,0.0047600581370428
SIOLF,-0.02055665413855757,0.08176435518347162,-0.3566749350689934,0.0
SIOLY,-0.010646895846499062,0.14156239092809117,-0.3753938780243293,0.3465495995258185
SIOMF,,,,
SIOPF,0.0,0.0,0.0,0.0
SIPC,0.006728071293512992,0.15872193924296224,-0.36772480002537256,0.26236421969236834
SIPHF,,,,
SIPN,0.014708992268190665,0.06411501085836421,0.0,0.27947085309562264
SIRC,-0.07133189211703553,0.16508280504864814,-0.559622910428994,0.1335325900499675
SIREF,-0.0126661620119684,0.06733043169201942,-0.1746360348574812,0.15020205082657415
SIRI,-0.0037752057347503767,0.012736303461592428,-0.03272670891359045,0.01883294887430688
SIRLF,,,,
SIRZF,0.0,0.0,0.0,0.0
SISAF,0.0,0.0,0.0,0.0
SISI,0.011744395346198973,0.05459267486155827,-0.058268929116806395,0.153122415336581
SISXF,0.002379486070248882,0.01295282072737548,-0.01760607157677191,0.04276855511132352
SITC,-0.0006981458656208694,0.015177853072734034,-0.028212719031530758,0.023375837729645146
SITC.PRA,,,,
SITE,-0.0009345382323693264,0.017473968792814636,-0.03770442988858377,0.02953166388705628
SITIF,0.0035862008499573076,0.033416559870607675,-0.042925003709366485,0.13473261195044223
SITIY,-0.0067846093799049205,0.04342099893050381,-0.09479837538541433,0.07491358979112595
SITKF,-0.010402016832446126,0.044972742595385765,-0.09062320574186393,0.08862116922753893
SITM,-0.0034445905190699927,0.028284855588318406,-0.07965104564060725,0.030735561270642482
SITS,-0.009595870476551421,0.16222332616197327,-0.46511580032810607,0.25378045226501394
SIUAF,0.0,0.0,0.0,0.0
SIUDF,0.0,0.0,0.0,0.0
SIVBQ,0.09882004357639741,0.46351686970227524,-0.45020099829731036,1.0498221351423642
SIVPQ,0.03028232014817845,0.2963712266641257,-0.5108255840295616,0.6931471805599453
SIVR,-0.0010566560717893494,0.01282155240633258,-0.02731303439308254,0.01819884665003561
SIXA,0.002251615485937547,0.004656807861663622,-0.003974835033650461,0.011259701547626653
SIXD,,,,
SIXF,,,,
SIXG,0.002743821282314266,0.011738141406154591,-0.01635851301009787,0.0268663953514156
SIXGF,-0.00943165418198479,0.041111627449694474,-0.179201429457711,0.0
SIXH,0.001095643291454417,0.0021731995411534586,-0.002950531449044652,0.005283261681286357
SIXJ,-0.00014439283313839757,0.007785807497018373,-0.020573052192110364,0.014357003370485878
SIXL,-3.1593257778655166e-05,0.004748067331385747,-0.009011643388577134,0.009027151381674925
SIXN,,,,
SIXO,0.0007292429776999619,0.002245543412323589,-0.0029440142689219065,0.005430927769935662
SIXP,,,,
SIXS,-0.0004869664674558929,0.007862599843738903,-0.013300447004226909,0.016502165777046388
SIXTF,,,,
SIXWF,0.020816568097517085,0.3658169679729731,-0.5596157713046631,1.2527629518646084
SIXZ,,,,
SIZE,0.0005022417686259365,0.007080352871988243,-0.015182096657276593,0.012269198142068134
SIZYF,0.0,0.0,0.0,0.0
SJ,-0.0020215516865173264,0.05338267081439278,-0.1667802998383044,0.08029001794564407
SJB,-0.00012190574574172395,0.003173568552670321,-0.006932485090750088,0.00694854229905287
SJCP,,,,
SJLD,,,,
SJM,0.001351399200543263,0.012174210211745895,-0.01807747290077274,0.020007591050472184
SJMHF,-0.008942051300380335,0.02491212680070245,-0.10178269774338954,0.0
SJMHY,0.003631205629784518,0.032293292148894454,-0.06280084077055076,0.10536051565782635
SJNK,0.0003135944413491484,0.0027041040528238687,-0.0047656535958236,0.005555621355186719
SJRNF,-0.08937445157961928,0.35817611762779655,-1.5629178709963305,0.0
SJT,-0.0016743101208091399,0.0329098521377639,-0.06098250141836392,0.05334592980646785
SJW,-0.004648831991540899,0.014414602583002391,-0.04070189498451788,0.017365904851302943
SKAS,0.007152737223300401,0.03169777309488898,-0.05715841383994864,0.061748064902160636
SKBNF,0.0,0.0,0.0,0.0
SKBSY,-0.0017964694576861808,0.02148289948575249,-0.04987515743715189,0.0413526580067546
SKBXS,,,,
SKCBY,0.0,0.0,0.0,0.0
SKE,0.0012049393335764214,0.03709518633446663,-0.049632628422207906,0.11009981137879761
SKF,-0.0036132080426035883,0.012542118486174921,-0.034474534386512413,0.016282569691857436
SKFG,-0.01269274034173509,0.11620793904920168,-0.31666963228200445,0.26966357501250166
SKFOF,-0.007861050727555925,0.023871534755565353,-0.0631822675825099,0.03437766981455256
SKFRY,-0.001879414064004972,0.017184398010429595,-0.03970477309501542,0.03159822433689546
SKGO,,,,
SKGR,0.00038735431003726617,0.005533330925307089,-0.014120087676761109,0.018717726769667944
SKGRU,0.002231719441873202,0.005485880466383337,-0.0009153528059943251,0.021426110107156275
SKGRW,0.0,0.0,0.0,0.0
SKHCF,-0.00313767109198999,0.02653688170341476,-0.07599838904616149,0.05109353609532375
SKHHY,-0.0006851225382119341,0.013673366506849593,-0.03176375440324823,0.018142240583895807
SKHRF,,,,
SKHSF,0.0026085675735588593,0.019372419934075846,-0.05054152235710161,0.029816381705501806
SKHSY,0.0009926323708580047,0.015653403924620144,-0.03312837061701794,0.027736801816760838
SKIL,-0.009354232486156912,0.03919659299373627,-0.07531537926406637,0.05819597934052377
SKILW,,,,
SKIN,-0.0001706047851584525,0.05218824119437936,-0.05914769906293555,0.14529317815794524
SKJJF,,,,
SKK,,,,
SKKAF,0.0,0.0,0.0,0.0
SKKLF,,,,
SKKRF,-0.0067280732541921025,0.08489085126540541,-0.15575453262901695,0.18632963115345244
SKKY,-0.02173367440630257,0.06806387534567869,-0.21209370894155036,0.09309040529768926
SKLMF,0.0,0.0,0.0,0.0
SKLTF,0.006704805290515464,0.02922556869747378,0.0,0.12739130051979383
SKLTY,-0.0052686814715747834,0.019018150153383352,-0.05432462892681634,0.018376805793606777
SKLUY,0.0,0.0,0.0,0.0
SKLYF,0.0,0.0,0.0,0.0
SKLZ,-0.0047107969169255075,0.04010399748664173,-0.06765863064812645,0.04620154080343694
SKM,-0.0006267230143659082,0.011068414682247184,-0.023279492216734955,0.022054256354769625
SKNB,,,,
SKNGY,,,,
SKOR,0.00017047881439265634,0.002426360748485054,-0.0043800067063465035,0.004913000173474051
SKPI,0.0,0.0,0.0,0.0
SKPJF,,,,
SKPO,-0.026479137311080956,0.11541988365113921,-0.5031036089105382,0.0
SKRE,-0.0030626138998591105,0.027612066080212737,-0.05080705504229853,0.03541730237022423
SKRJ,0.0,0.0,0.0,0.0
SKRUF,0.0,0.0,0.0,0.0
SKRV,,,,
SKSBF,-0.004768532378226151,0.025931700126482424,-0.08022625606035924,0.06311062934310119
SKSDF,,,,
SKSJF,0.0,0.0,0.0,0.0
SKSTF,,,,
SKSUF,0.0001485663142354715,0.0006475855501667286,0.0,0.0028227599704739588
SKSUY,-0.0014253425173997377,0.014504309230731703,-0.031626387236365044,0.044973382314448175
SKT,-0.0007788967057139283,0.011387702242196469,-0.021000044932696006,0.024547856475956337
SKTCF,0.0,0.0,0.0,0.0
SKTO,0.0,0.0,0.0,0.0
SKTP,0.007027968032869603,0.021856975678236107,0.0,0.08929813764769695
SKTPP,0.003501922305276011,0.015264525436829124,0.0,0.0665365238002442
SKUEF,,,,
SKUFF,-0.002362239719122094,0.007298952640671098,-0.027814650131033264,0.0
SKULF,,,,
SKURF,,,,
SKUYF,0.0,0.0,0.0,0.0
SKVI,-0.012639007412521002,0.1418902494925942,-0.4813032073308658,0.34937566750810173
SKVY,0.0,0.0,0.0,0.0
SKWD,-0.0030368151983207565,0.015263191027685955,-0.03137391067930027,0.02953732084102079
SKWG,0.0,0.0,0.0,0.0
SKX,0.001428998645499715,0.015524829427868383,-0.022762626851890354,0.04007995520203761
SKXJF,0.00966797917637941,0.04214174421809345,0.0,0.1836916043512088
SKY,-0.003390185831374151,0.02737678047128202,-0.07215329871450606,0.037068467845721036
SKYC,0.0,0.0,0.0,0.0
SKYE,0.007557418026461128,0.0826770364197134,-0.13407478750027585,0.2548922291196652
SKYF,0.0,0.0,0.0,0.0
SKYH,0.010360673408604772,0.023346228029018104,-0.026295655839088026,0.04805448691290017
SKYH.WS,,,,
SKYI,-0.022822946323538325,0.049380776518258555,-0.17754828631689026,0.0
SKYQ,,,,
SKYT,0.00041004599204092927,0.04330312055647446,-0.08523042966102394,0.09929232814566202
SKYU,0.009051535916482865,0.022829268503596328,-0.032365265442809044,0.06341900420384725
SKYW,0.0030270029503416066,0.016532284927795952,-0.033041360771931455,0.028970421967669323
SKYX,-0.007118631207529307,0.02985992804580865,-0.045023714915132185,0.05849622137059574
SKYY,0.004440870184952841,0.011666539383731163,-0.01776455949631425,0.03138525755986255
SKYZF,0.0,0.0,0.0,0.0
SLAAF,0.001628674991681882,0.013898323450228648,-0.020562733805934565,0.05556988107220004
SLAB,-0.0018129655567697368,0.029390413150532296,-0.06205671677178011,0.045192206691538485
SLAHF,,,,
SLAMF,0.0001940335071979482,0.0006488371759792809,-0.000920831482928448,0.0013809294454870365
SLB,-0.002732699234044806,0.025885718875180812,-0.07512067572860764,0.024489421417876682
SLBK,0.0004661835606808544,0.006032830347066651,-0.010498774243293582,0.021108943290144903
SLCH,-0.04183841785510654,0.24352132873020693,-1.0238631188247895,0.2289331795777653
SLCJY,0.00013512594688312404,0.034883520809774415,-0.08543359548254602,0.05937227842649802
SLCO,,,,
SLCRF,,,,
SLDB,0.013516336807493364,0.08153802809143694,-0.08164394930408114,0.30228092762298514
SLDC,0.006711228040016737,0.08979107930743041,-0.14842001475264496,0.18232158783804067
SLDFF,,,,
SLDP,0.010632978644276451,0.08920397023717443,-0.10610648748564311,0.24177241422798393
SLDPW,,,,
SLDR,,,,
SLDX,0.02243516746193816,0.18843842262047766,-0.21368729102561754,0.7662357000643814
SLE,0.01617396636377285,0.04569084053058222,-0.07598591080363738,0.09531015430501205
SLF,0.0005917180385169471,0.006035317625659154,-0.013108426873474128,0.011045504524955643
SLFFF,0.0,0.0,0.0,0.0
SLFIF,0.0,0.0,0.0,0.0
SLFPF,-0.002938342520070054,0.009375208727543782,-0.03756317780146395,0.009174367245604971
SLFPY,-0.0023846220790229196,0.02357295584575393,-0.05670453348040953,0.054246810666181956
SLFQF,,,,
SLG,0.001234715641849997,0.026113535017647006,-0.042029520093113726,0.05855771928384826
SLG.PRI,,,,
SLGGF,-0.015141158440189997,0.08782080968444363,-0.19105526745159943,0.1466034813216176
SLGL,-1.1321353211638109e-17,0.04730505835685923,-0.12464242707533245,0.10536051565782635
SLGN,-0.0020113421824202887,0.010304582415698687,-0.028864313382460413,0.012124105447742391
SLGWF,-0.00034971000461243634,0.09423337082854168,-0.18630298362412867,0.1324891751151081
SLGYF,0.0,0.0,0.0,0.0
SLHGF,-0.06728449243368427,0.7719792320268329,-2.0122327639720043,2.3025850231448537
SLHPF,0.0,0.0,0.0,0.0
SLI,-0.021605414062843456,0.06110746553899719,-0.09969935601272932,0.14698214032076712
SLJB,,,,
SLKEF,0.0,0.0,0.0,0.0
SLKWF,,,,
SLLDY,-0.000750431478546651,0.018174928761612554,-0.03137509224999945,0.02864776485984809
SLLFF,0.0,0.0,0.0,0.0
SLLN,0.0,0.0,0.0,0.0
SLM,0.0035197830955459937,0.016828160653638635,-0.037080458442874484,0.03379737057956811
SLMAF,0.0,0.0,0.0,0.0
SLMBP,0.0025114548318158447,0.005814993285357828,-0.0070539105226157745,0.011882471568461376
SLMFF,0.16684661638190948,0.7272675398804413,0.0,3.1700857112562804
SLMLF,0.0,0.0,0.0,0.0
SLMNP,0.0006228661919475213,0.007152124051955617,-0.018018505502678365,0.023810648693718607
SLMUF,0.00014532298954184137,0.0033123969440685456,-0.0064725744348787155,0.011528834456679337
SLMWF,,,,
SLMXF,-0.04008338429721827,0.17471942146667954,-0.7615843016471471,0.0
SLMZF,-0.023908170539367567,0.10421329930603954,-0.45425524024798375,0.0
SLN,0.002628669349740475,0.025517158361522543,-0.0482697867601567,0.05121036664609009
SLNAF,0.05406432968129309,0.11982782765012157,-0.07317676185113571,0.3417761249711563
SLNCF,0.011037923361555776,0.04811319247956839,0.0,0.20972054386955974
SLND,-0.0021653658238448012,0.014135804941915084,-0.028655274555692153,0.021847965673826672
SLND.WS,,,,
SLNFF,-0.002818381230588289,0.010632400814398294,-0.020881391651550157,0.01818235603127192
SLNG,0.00618508108168905,0.028430626653668255,-0.026603777873906654,0.11367956934620324
SLNH,-0.018105915207281772,0.05149288660637216,-0.12668329171758738,0.10431281011952362
SLNHP,-0.006387410898064003,0.06927317255212642,-0.1239548398337768,0.13476016396161208
SLNLY,0.0,0.0,0.0,0.0
SLNM,0.0,0.0,0.0,0.0
SLNO,0.010296182635098947,0.03845353279157453,-0.0516400658022188,0.08831156728254061
SLNTY,0.0,0.0,0.0,0.0
SLNWF,,,,
SLNX,0.0,0.0,0.0,0.0
SLOFF,0.0,0.0,0.0,0.0
SLOIF,-0.010443929173033197,0.024768651185582646,-0.08970924044352778,0.0
SLOIY,-0.009420837496364317,0.034220988367032516,-0.11070618741223782,0.037424236485089496
SLP,-0.0067093464526951935,0.021733895079051185,-0.05131766835042901,0.04965556781789856
SLQD,0.00019259424899958715,0.0012293127246413907,-0.0020283673418601406,0.0026424906976181455
SLQT,-0.007592087501505605,0.0497657246815553,-0.11886120187899454,0.10204924773715066
SLRC,0.0016280900556256267,0.006502475188037545,-0.008566781676917861,0.017946673528572616
SLRD,,,,
SLRK,0.003846464909866806,0.010914035441203082,-0.014888574910525617,0.03390158925890638
SLRN,-0.00272058450026669,0.044441224375647806,-0.08110555202129234,0.11363130698680055
SLROF,0.0,0.0,0.0,0.0
SLRRF,-0.1156434020749679,0.41638053291195354,-1.791759469228055,0.0
SLRX,-0.008072087754081157,0.044177075852850294,-0.09280491191970065,0.05416820506396795
SLS,-0.02222485496760604,0.11121038531170771,-0.450416553564915,0.14571178542996768
SLSDF,0.0011198611898375628,0.12387203068289349,-0.2363887682608346,0.21295853589021607
SLSR,-0.00553630868452782,0.0343125051189558,-0.08651293683471625,0.0441629933604075
SLTCY,,,,
SLTFF,-0.010124835374865295,0.14585845050372906,-0.3278638703296357,0.2876820476165129
SLTN,-0.007531627371414972,0.03282960259240274,-0.14310092005688446,0.0
SLTQY,0.0,0.0,0.0,0.0
SLTTF,0.0030790335487290853,0.027316694420813584,-0.04187929755246291,0.09028930427532285
SLTZ,,,,
SLUNF,0.0,0.0,0.0,0.0
SLUP,0.0,0.0,0.0,0.0
SLV,-0.0011303178602714275,0.01254895793399114,-0.027629955481682022,0.01761534895448865
SLVAF,,,,
SLVDF,-0.004062611511462734,0.05417923129900078,-0.14035735890995524,0.13176924783398367
SLVFF,0.019086584961647647,0.055387232493812416,0.0,0.21492268405271434
SLVM,-0.0014076012788079987,0.017280961888744024,-0.045504116309939974,0.023690421132677948
SLVMF,-0.013808642783502523,0.19221211168420232,-0.5473831972455986,0.40723658477547237
SLVO,-0.0014250066582443145,0.01193442036144875,-0.02679647666216094,0.014596610214118396
SLVP,-0.005884890005126378,0.018686396154607297,-0.04147328380109616,0.03174871754188452
SLVRF,-0.010218738837877734,0.02688210333731743,-0.06453859098676339,0.03984592842298552
SLVS,,,,
SLVTF,-0.004729283569843301,0.04837353115499608,-0.10092593599662689,0.10092593599662691
SLVYY,-0.08553671242752445,0.3573667145524855,-1.555065135529032,0.05049620755046064
SLX,-0.00183996138922062,0.010218879843557698,-0.029630658584529897,0.011374407248002464
SLXN,0.0003848757975172808,0.0023198308394926964,-0.0036364508734175716,0.009115867960736797
SLXNW,,,,
SLXXF,-0.10122348469263669,0.385428549965788,-1.6591612810104026,0.0691839140273211
SLYG,0.00032930736377928283,0.009902065773526352,-0.022212284047399704,0.01783055579160327
SLYIU,,,,
SLYV,-0.0012385983960519899,0.012642643599434482,-0.031088060104351795,0.022529150829307284
SLZNF,0.0,0.0,0.0,0.0
SM,-0.0008719893339505215,0.016972827023364036,-0.048843692935336955,0.021636719040486585
SMAA,0.0,0.0,0.0,0.0
